"","Dept","CF8pm","CF6pm","Mask_transp","Mask_Closed","Mask_business","NSE","Lockdown","ICU_adm","ICU_adm_conso","Hospit","R.t.Mean"
"516",37,0,0,0,0,0,0,0,0,0,0,0
"517",38,0,0,0,0,0,0,0,0,0,0,0
"518",39,0,0,0,0,0,0,0,0,0,0,0
"519",40,0,0,0,0,0,0,0,0,0,0,0
"520",41,0,0,0,0,0,0,0,0,0,0,0
"521",42,0,0,0,0,0,0,0,0,0,0,0
"522",43,0,0,0,0,0,0,0,0,0,0,0
"523",44,0,0,0,0,0,0,0,0,0,0,0
"524",45,0,0,0,0,0,0,0,0,0,0,0
"525",46,0,0,0,0,0,0,0,0,0,0,0
"526",47,0,0,0,0,0,0,0,0,0,0,0
"527",48,0,0,0,0,0,0,0,0,0,0,0
"528",49,0,0,0,0,0,0,0,0,0,0,0
"529",50,0,0,0,0,0,0,0,0,0,0,0
"530",51,0,0,0,0,0,0,0,0,0,0,0
"531",52,0,0,0,0,0,0,0,0,0,0,0
"532",53,0,0,0,0,0,0,0,0,0,0,0
"533",54,0,0,0,0,0,0,0,0,0,0,0
"534",55,0,0,0,0,0,0,0,0,0,0,0
"535",56,0,0,0,0,0,0,0,0,0,0,0
"536",57,0,0,0,0,0,0,0,0,0,0,0
"537",58,0,0,0,0,0,0,0,0,0,0,0
"538",59,0,0,0,0,0,0,0,0,0,0,0
"539",60,0,0,0,0,0,0,0,0,0,0,0
"540",61,0,0,0,0,0,0,0,0,0,0,0
"541",62,0,0,0,0,0,0,0,0,0,0,0
"542",63,0,0,0,0,0,0,0,0,0,0,0
"543",64,0,0,0,0,0,0,0,0,0,0,0
"544",65,0,0,0,0,0,0,0,0,0,0,0
"545",66,0,0,0,0,0,0,0,0,0,0,0
"546",67,0,0,0,0,0,0,0,0,0,0,0
"547",68,0,0,0,0,0,0,0,0,0,0,0
"548",69,0,0,0,0,0,0,0,1,0.001169591,1,0
"549",70,0,0,0,0,0,0,0,0,0,0,0
"550",71,0,0,0,0,0,0,0,0,0,0,0
"551",72,0,0,0,0,0,0,0,0,0,0,0
"552",73,0,0,0,0,0,0,0,0,0,0,0
"553",74,0,0,0,0,0,0,0,2,0.002339181,2,0
"554",75,0,0,0,0,0,0,0,0,0,0,0
"555",76,0,0,0,0,0,0,0,0,0,0,0
"556",77,0,0,0,0,0,0,0,0,0,0,0
"557",78,0,0,0,0,0,0,0,0,0,0,0
"558",79,0,0,0,0,0,0,0,0,0,0,0
"559",80,0,0,0,0,0,0,0,0,0,0,0
"560",81,0,0,0,0,0,0,0,0,0,0,0
"561",82,0,0,0,0,0,0,0,0,0,0,0
"562",83,0,0,0,0,0,0,0,0,0,0,0
"563",84,0,0,0,0,0,0,0,0,0,0,0
"564",85,0,0,0,0,0,0,0,0,0,0,0
"565",86,0,0,0,0,0,0,0,0,0,0,0
"566",87,0,0,0,0,0,0,0,0,0,0,0
"567",88,0,0,0,0,0,0,0,0,0,0,0
"568",89,0,0,0,0,0,0,0,0,0,0,0
"569",90,0,0,0,0,0,0,0,0,0,0,0
"570",91,0,0,0,0,0,0,0,0,0,0,0
"571",92,0,0,0,0,0,0,0,0,0,0,0
"572",93,0,0,0,0,0,0,0,0,0,0,0
"573",94,0,0,0,0,0,0,0,0,0,0,0
"574",95,0,0,0,0,0,0,0,0,0,0,0
"575",201,0,0,0,0,0,0,0,0,0,0,0
"576",202,0,0,0,0,0,0,0,0,0,0,0
"577",1,0,0,0,0,0,0,0,0,0,0,0
"578",2,0,0,0,0,0,0,0,0,0,0,0
"579",3,0,0,0,0,0,0,0,0,0,0,0
"580",4,0,0,0,0,0,0,0,0,0,0,0
"581",5,0,0,0,0,0,0,0,0,0,0,0
"582",6,0,0,0,0,0,0,0,0,0,0,0
"583",7,0,0,0,0,0,0,0,0,0,0,0
"584",8,0,0,0,0,0,0,0,0,0,0,0
"585",9,0,0,0,0,0,0,0,0,0,0,0
"586",10,0,0,0,0,0,0,0,0,0,0,0
"587",11,0,0,0,0,0,0,0,0,0,0,0
"588",12,0,0,0,0,0,0,0,0,0,0,0
"589",13,0,0,0,0,0,0,0,0,0,0,0
"590",14,0,0,0,0,0,0,0,0,0,0,0
"591",15,0,0,0,0,0,0,0,0,0,0,0
"592",16,0,0,0,0,0,0,0,0,0,0,0
"593",17,0,0,0,0,0,0,0,0,0,0,0
"594",18,0,0,0,0,0,0,0,0,0,0,0
"595",19,0,0,0,0,0,0,0,0,0,0,0
"596",21,0,0,0,0,0,0,0,0,0,0,0
"597",22,0,0,0,0,0,0,0,0,0,0,0
"598",23,0,0,0,0,0,0,0,0,0,0,0
"599",24,0,0,0,0,0,0,0,0,0,0,0
"600",25,0,0,0,0,0,0,0,0,0,0,0
"601",26,0,0,0,0,0,0,0,2,0.002339181,2,0
"602",27,0,0,0,0,0,0,0,0,0,0,0
"603",28,0,0,0,0,0,0,0,0,0,0,0
"604",29,0,0,0,0,0,0,0,0,0,0,0
"605",30,0,0,0,0,0,0,0,0,0,0,0
"606",31,0,0,0,0,0,0,0,0,0,0,0
"607",32,0,0,0,0,0,0,0,0,0,0,0
"608",33,0,0,0,0,0,0,0,0,0,0,0
"609",34,0,0,0,0,0,0,0,0,0,0,0
"610",35,0,0,0,0,0,0,0,0,0,0,0
"611",36,0,0,0,0,0,0,0,0,0,0,0
"612",37,0,0,0,0,0,0,0,0,0,0,0
"613",38,0,0,0,0,0,0,0,0,0,0,0
"614",39,0,0,0,0,0,0,0,0,0,0,0
"615",40,0,0,0,0,0,0,0,0,0,0,0
"616",41,0,0,0,0,0,0,0,0,0,0,0
"617",42,0,0,0,0,0,0,0,1,0.001169591,1,0
"618",43,0,0,0,0,0,0,0,0,0,0,0
"619",44,0,0,0,0,0,0,0,0,0,0,0
"620",45,0,0,0,0,0,0,0,0,0,0,0
"621",46,0,0,0,0,0,0,0,0,0,0,0
"622",47,0,0,0,0,0,0,0,0,0,0,0
"623",48,0,0,0,0,0,0,0,0,0,0,0
"624",49,0,0,0,0,0,0,0,0,0,0,0
"625",50,0,0,0,0,0,0,0,0,0,0,0
"626",51,0,0,0,0,0,0,0,0,0,0,0
"627",52,0,0,0,0,0,0,0,0,0,0,0
"628",53,0,0,0,0,0,0,0,0,0,0,0
"629",54,0,0,0,0,0,0,0,0,0,0,0
"630",55,0,0,0,0,0,0,0,0,0,0,0
"631",56,0,0,0,0,0,0,0,0,0,0,0
"632",57,0,0,0,0,0,0,0,0,0,0,0
"633",58,0,0,0,0,0,0,0,0,0,0,0
"634",59,0,0,0,0,0,0,0,0,0,0,0
"635",60,0,0,0,0,0,0,0,0,0,0,0
"636",61,0,0,0,0,0,0,0,0,0,0,0
"637",62,0,0,0,0,0,0,0,0,0,0,0
"638",63,0,0,0,0,0,0,0,0,0,0,0
"639",64,0,0,0,0,0,0,0,0,0,0,0
"640",65,0,0,0,0,0,0,0,0,0,0,0
"641",66,0,0,0,0,0,0,0,0,0,0,0
"642",67,0,0,0,0,0,0,0,0,0,0,0
"643",68,0,0,0,0,0,0,0,0,0,0,0
"644",69,0,0,0,0,0,0,0,5,0.005847953,5,0
"645",70,0,0,0,0,0,0,0,0,0,0,0
"646",71,0,0,0,0,0,0,0,0,0,0,0
"647",72,0,0,0,0,0,0,0,0,0,0,0
"648",73,0,0,0,0,0,0,0,1,0.001169591,1,0
"649",74,0,0,0,0,0,0,0,3,0.003508772,3,0
"650",75,0,0,0,0,0,0,0,0,0,0,0
"651",76,0,0,0,0,0,0,0,0,0,0,0
"652",77,0,0,0,0,0,0,0,0,0,0,0
"653",78,0,0,0,0,0,0,0,0,0,0,0
"654",79,0,0,0,0,0,0,0,0,0,0,0
"655",80,0,0,0,0,0,0,0,0,0,0,0
"656",81,0,0,0,0,0,0,0,0,0,0,0
"657",82,0,0,0,0,0,0,0,0,0,0,0
"658",83,0,0,0,0,0,0,0,0,0,0,0
"659",84,0,0,0,0,0,0,0,0,0,0,0
"660",85,0,0,0,0,0,0,0,0,0,0,0
"661",86,0,0,0,0,0,0,0,0,0,0,0
"662",87,0,0,0,0,0,0,0,0,0,0,0
"663",88,0,0,0,0,0,0,0,0,0,0,0
"664",89,0,0,0,0,0,0,0,0,0,0,0
"665",90,0,0,0,0,0,0,0,0,0,0,0
"666",91,0,0,0,0,0,0,0,0,0,0,0
"667",92,0,0,0,0,0,0,0,0,0,0,0
"668",93,0,0,0,0,0,0,0,0,0,0,0
"669",94,0,0,0,0,0,0,0,0,0,0,0
"670",95,0,0,0,0,0,0,0,0,0,0,0
"671",201,0,0,0,0,0,0,0,0,0,0,0
"672",202,0,0,0,0,0,0,0,0,0,0,0
"673",1,0,0,0,0,0,0,0,0,0,0,0.428571429
"674",2,0,0,0,0,0,0,0,0,0,0,1.928571429
"675",3,0,0,0,0,0,0,0,0,0,0,0.785714286
"676",4,0,0,0,0,0,0,0,0,0,0,0.071428571
"677",5,0,0,0,0,0,0,0,0,0,0,2.142857143
"678",6,0,0,0,0,0,0,0,0,0,0,4.285714286
"679",7,0,0,0,0,0,0,0,0,0,0,0
"680",8,0,0,0,0,0,0,0,0,0,0,0
"681",9,0,0,0,0,0,0,0,0,0,0,0
"682",10,0,0,0,0,0,0,0,0,0,0,0
"683",11,0,0,0,0,0,0,0,0,0,0,0
"684",12,0,0,0,0,0,0,0,0,0,0,0
"685",13,0,0,0,0,0,0,0,0,0,0,0.928571429
"686",14,0,0,0,0,0,0,0,0,0,0,0.928571429
"687",15,0,0,0,0,0,0,0,0,0,0,0
"688",16,0,0,0,0,0,0,0,0,0,0,0
"689",17,0,0,0,0,0,0,0,0,0,0,0.928571429
"690",18,0,0,0,0,0,0,0,0,0,0,0.214285714
"691",19,0,0,0,0,0,0,0,0,0,0,0.142857143
"692",21,0,0,0,0,0,0,0,0,0,0,0.714285714
"693",22,0,0,0,0,0,0,0,0,0,0,0.142857143
"694",23,0,0,0,0,0,0,0,0,0,0,0
"695",24,0,0,0,0,0,0,0,0,0,0,0
"696",25,0,0,0,0,0,0,0,0,0,0,0.214285714
"697",26,0,0,0,0,0,0,0,1,0.001169591,1,0
"698",27,0,0,0,0,0,0,0,0,0,0,0
"699",28,0,0,0,0,0,0,0,0,0,0,0.071428571
"700",29,0,0,0,0,0,0,0,0,0,0,0
"701",30,0,0,0,0,0,0,0,0,0,0,1
"702",31,0,0,0,0,0,0,0,0,0,0,1.428571429
"703",32,0,0,0,0,0,0,0,0,0,0,0
"704",33,0,0,0,0,0,0,0,0,0,0,0.5
"705",34,0,0,0,0,0,0,0,0,0,0,0
"706",35,0,0,0,0,0,0,0,0,0,0,0.214285714
"707",36,0,0,0,0,0,0,0,0,0,0,0.357142857
"708",37,0,0,0,0,0,0,0,0,0,0,0
"709",38,0,0,0,0,0,0,0,0,0,0,0
"710",39,0,0,0,0,0,0,0,0,0,0,0.071428571
"711",40,0,0,0,0,0,0,0,0,0,0,0
"712",41,0,0,0,0,0,0,0,0,0,0,0.071428571
"713",42,0,0,0,0,0,0,0,2,0.002339181,2,0.214285714
"714",43,0,0,0,0,0,0,0,0,0,0,0
"715",44,0,0,0,0,0,0,0,0,0,0,0
"716",45,0,0,0,0,0,0,0,0,0,0,0
"717",46,0,0,0,0,0,0,0,0,0,0,1.928571429
"718",47,0,0,0,0,0,0,0,0,0,0,0.071428571
"719",48,0,0,0,0,0,0,0,0,0,0,0
"720",49,0,0,0,0,0,0,0,0,0,0,1.5
"721",50,0,0,0,0,0,0,0,0,0,0,0
"722",51,0,0,0,0,0,0,0,0,0,0,0.357142857
"723",52,0,0,0,0,0,0,0,0,0,0,0
"724",53,0,0,0,0,0,0,0,0,0,0,0.357142857
"725",54,0,0,0,0,0,0,0,0,0,0,0
"726",55,0,0,0,0,0,0,0,0,0,0,0.285714286
"727",56,0,0,0,0,0,0,0,0,0,0,0
"728",57,0,0,0,0,0,0,0,0,0,0,0
"729",58,0,0,0,0,0,0,0,0,0,0,6.142857143
"730",59,0,0,0,0,0,0,0,0,0,0,0.142857143
"731",60,0,0,0,0,0,0,0,0,0,0,0.428571429
"732",61,0,0,0,0,0,0,0,0,0,0,2.928571429
"733",62,0,0,0,0,0,0,0,0,0,0,0
"734",63,0,0,0,0,0,0,0,0,0,0,0
"735",64,0,0,0,0,0,0,0,0,0,0,0
"736",65,0,0,0,0,0,0,0,0,0,0,0
"737",66,0,0,0,0,0,0,0,0,0,0,1.285714286
"738",67,0,0,0,0,0,0,0,0,0,0,0
"739",68,0,0,0,0,0,0,0,0,0,0,0.071428571
"740",69,0,0,0,0,0,0,0,6,0.007017544,6,1.071428571
"741",70,0,0,0,0,0,0,0,0,0,0,2.785714286
"742",71,0,0,0,0,0,0,0,0,0,0,0.928571429
"743",72,0,0,0,0,0,0,0,0,0,0,0
"744",73,0,0,0,0,0,0,0,0,0,0,3.785714286
"745",74,0,0,0,0,0,0,0,3,0.003508772,3,0.857142857
"746",75,0,0,0,0,0,0,0,0,0,0,0
"747",76,0,0,0,0,0,0,0,0,0,0,0
"748",77,0,0,0,0,0,0,0,0,0,0,2.071428571
"749",78,0,0,0,0,0,0,0,0,0,0,0
"750",79,0,0,0,0,0,0,0,0,0,0,2.285714286
"751",80,0,0,0,0,0,0,0,0,0,0,1.214285714
"752",81,0,0,0,0,0,0,0,0,0,0,0
"753",82,0,0,0,0,0,0,0,0,0,0,0.142857143
"754",83,0,0,0,0,0,0,0,0,0,0,0.285714286
"755",84,0,0,0,0,0,0,0,0,0,0,0.285714286
"756",85,0,0,0,0,0,0,0,0,0,0,0
"757",86,0,0,0,0,0,0,0,0,0,0,0.642857143
"758",87,0,0,0,0,0,0,0,0,0,0,0.857142857
"759",88,0,0,0,0,0,0,0,0,0,0,0
"760",89,0,0,0,0,0,0,0,0,0,0,0
"761",90,0,0,0,0,0,0,0,0,0,0,0.857142857
"762",91,0,0,0,0,0,0,0,0,0,0,0.357142857
"763",92,0,0,0,0,0,0,0,0,0,0,0.071428571
"764",93,0,0,0,0,0,0,0,0,0,0,0.642857143
"765",94,0,0,0,0,0,0,0,0,0,0,1.571428571
"766",95,0,0,0,0,0,0,0,0,0,0,0.428571429
"767",201,0,0,0,0,0,0,0,0,0,0,3.785714286
"768",202,0,0,0,0,0,0,0,0,0,0,2
"769",1,0,0,0,0,0,0,0,0,0,0,0.428571429
"770",2,0,0,0,0,0,0,0,0,0,0,3.357142857
"771",3,0,0,0,0,0,0,0,0,0,0,1.357142857
"772",4,0,0,0,0,0,0,0,0,0,0,0.142857143
"773",5,0,0,0,0,0,0,0,0,0,0,3.785714286
"774",6,0,0,0,0,0,0,0,0,0,0,7.785714286
"775",7,0,0,0,0,0,0,0,0,0,0,0
"776",8,0,0,0,0,0,0,0,0,0,0,0.071428571
"777",9,0,0,0,0,0,0,0,0,0,0,0
"778",10,0,0,0,0,0,0,0,0,0,0,0
"779",11,0,0,0,0,0,0,0,0,0,0,0
"780",12,0,0,0,0,0,0,0,0,0,0,0
"781",13,0,0,0,0,0,0,0,0,0,0,1.5
"782",14,0,0,0,0,0,0,0,0,0,0,2
"783",15,0,0,0,0,0,0,0,0,0,0,0
"784",16,0,0,0,0,0,0,0,0,0,0,0
"785",17,0,0,0,0,0,0,0,0,0,0,1.357142857
"786",18,0,0,0,0,0,0,0,0,0,0,0.285714286
"787",19,0,0,0,0,0,0,0,0,0,0,0.214285714
"788",21,0,0,0,0,0,0,0,0,0,0,1.857142857
"789",22,0,0,0,0,0,0,0,0,0,0,0.214285714
"790",23,0,0,0,0,0,0,0,0,0,0,0
"791",24,0,0,0,0,0,0,0,0,0,0,0
"792",25,0,0,0,0,0,0,0,0,0,0,0.5
"793",26,0,0,0,0,0,0,0,0,0,0,0
"794",27,0,0,0,0,0,0,0,0,0,0,0
"795",28,0,0,0,0,0,0,0,0,0,0,0.142857143
"796",29,0,0,0,0,0,0,0,0,0,0,0.214285714
"797",30,0,0,0,0,0,0,0,0,0,0,1.642857143
"798",31,0,0,0,0,0,0,0,0,0,0,2.857142857
"799",32,0,0,0,0,0,0,0,0,0,0,0
"800",33,0,0,0,0,0,0,0,0,0,0,1.642857143
"801",34,0,0,0,0,0,0,0,0,0,0,0.071428571
"802",35,0,0,0,0,0,0,0,0,0,0,0.214285714
"803",36,0,0,0,0,0,0,0,0,0,0,0.857142857
"804",37,0,0,0,0,0,0,0,0,0,0,0
"805",38,0,0,0,0,0,0,0,0,0,0,0
"806",39,0,0,0,0,0,0,0,0,0,0,0.071428571
"807",40,0,0,0,0,0,0,0,0,0,0,0
"808",41,0,0,0,0,0,0,0,0,0,0,0.857142857
"809",42,0,0,0,0,0,0,0,0,0,0,0.642857143
"810",43,0,0,0,0,0,0,0,0,0,0,0
"811",44,0,0,0,0,0,0,0,0,0,0,0
"812",45,0,0,0,0,0,0,0,0,0,0,0
"813",46,0,0,0,0,0,0,0,0,0,0,3.642857143
"814",47,0,0,0,0,0,0,0,0,0,0,0.142857143
"815",48,0,0,0,0,0,0,0,0,0,0,0
"816",49,0,0,0,0,0,0,0,0,0,0,3.714285714
"817",50,0,0,0,0,0,0,0,0,0,0,0
"818",51,0,0,0,0,0,0,0,0,0,0,0.928571429
"819",52,0,0,0,0,0,0,0,0,0,0,0
"820",53,0,0,0,0,0,0,0,0,0,0,0.714285714
"821",54,0,0,0,0,0,0,0,0,0,0,0
"822",55,0,0,0,0,0,0,0,0,0,0,0.285714286
"823",56,0,0,0,0,0,0,0,0,0,0,0.214285714
"824",57,0,0,0,0,0,0,0,0,0,0,0
"825",58,0,0,0,0,0,0,0,0,0,0,10.92857143
"826",59,0,0,0,0,0,0,0,0,0,0,0.571428571
"827",60,0,0,0,0,0,0,0,0,0,0,0.785714286
"828",61,0,0,0,0,0,0,0,0,0,0,5.428571429
"829",62,0,0,0,0,0,0,0,0,0,0,0
"830",63,0,0,0,0,0,0,0,0,0,0,0
"831",64,0,0,0,0,0,0,0,0,0,0,0.142857143
"832",65,0,0,0,0,0,0,0,0,0,0,0
"833",66,0,0,0,0,0,0,0,0,0,0,2.642857143
"834",67,0,0,0,0,0,0,0,0,0,0,0
"835",68,0,0,0,0,0,0,0,0,0,0,0.071428571
"836",69,0,0,0,0,0,0,0,0,0,0,2
"837",70,0,0,0,0,0,0,0,0,0,0,5.857142857
"838",71,0,0,0,0,0,0,0,0,0,0,2.071428571
"839",72,0,0,0,0,0,0,0,0,0,0,0
"840",73,0,0,0,0,0,0,0,0,0,0,6.642857143
"841",74,0,0,0,0,0,0,0,0,0,0,2.571428571
"842",75,0,0,0,0,0,0,0,0,0,0,0
"843",76,0,0,0,0,0,0,0,0,0,0,0.428571429
"844",77,0,0,0,0,0,0,0,0,0,0,4.285714286
"845",78,0,0,0,0,0,0,0,0,0,0,0.357142857
"846",79,0,0,0,0,0,0,0,0,0,0,5.5
"847",80,0,0,0,0,0,0,0,0,0,0,3.428571429
"848",81,0,0,0,0,0,0,0,0,0,0,0
"849",82,0,0,0,0,0,0,0,0,0,0,0.357142857
"850",83,0,0,0,0,0,0,0,0,0,0,0.357142857
"851",84,0,0,0,0,0,0,0,0,0,0,0.642857143
"852",85,0,0,0,0,0,0,0,0,0,0,0.071428571
"853",86,0,0,0,0,0,0,0,0,0,0,0.642857143
"854",87,0,0,0,0,0,0,0,0,0,0,1.142857143
"855",88,0,0,0,0,0,0,0,0,0,0,0
"856",89,0,0,0,0,0,0,0,0,0,0,0.214285714
"857",90,0,0,0,0,0,0,0,0,0,0,2.5
"858",91,0,0,0,0,0,0,0,0,0,0,1.071428571
"859",92,0,0,0,0,0,0,0,0,0,0,0.571428571
"860",93,0,0,0,0,0,0,0,0,0,0,1.928571429
"861",94,0,0,0,0,0,0,0,0,0,0,3
"862",95,0,0,0,0,0,0,0,0,0,0,0.785714286
"863",201,0,0,0,0,0,0,0,2,0.002339181,2,7.071428571
"864",202,0,0,0,0,0,0,0,2,0.002339181,2,3.714285714
"865",1,0,0,0,0,0,0,0,0,0,0,0.928571429
"866",2,0,0,0,0,0,0,0,0,0,0,6
"867",3,0,0,0,0,0,0,0,0,0,0,2.571428571
"868",4,0,0,0,0,0,0,0,0,0,0,0.214285714
"869",5,0,0,0,0,0,0,0,0,0,0,5.714285714
"870",6,0,0,0,0,0,0,0,0,0,0,13.35714286
"871",7,0,0,0,0,0,0,0,0,0,0,0.142857143
"872",8,0,0,0,0,0,0,0,0,0,0,0.071428571
"873",9,0,0,0,0,0,0,0,0,0,0,0.142857143
"874",10,0,0,0,0,0,0,0,0,0,0,0
"875",11,0,0,0,0,0,0,0,0,0,0,1.214285714
"876",12,0,0,0,0,0,0,0,0,0,0,0
"877",13,0,0,0,0,0,0,0,0,0,0,2.428571429
"878",14,0,0,0,0,0,0,0,0,0,0,4
"879",15,0,0,0,0,0,0,0,0,0,0,0
"880",16,0,0,0,0,0,0,0,0,0,0,0
"881",17,0,0,0,0,0,0,0,0,0,0,2.428571429
"882",18,0,0,0,0,0,0,0,0,0,0,0.5
"883",19,0,0,0,0,0,0,0,0,0,0,0.285714286
"884",21,0,0,0,0,0,0,0,0,0,0,2.928571429
"885",22,0,0,0,0,0,0,0,0,0,0,0.357142857
"886",23,0,0,0,0,0,0,0,0,0,0,0
"887",24,0,0,0,0,0,0,0,0,0,0,0
"888",25,0,0,0,0,0,0,0,0,0,0,1
"889",26,0,0,0,0,0,0,0,0,0,0,0
"890",27,0,0,0,0,0,0,0,0,0,0,0
"891",28,0,0,0,0,0,0,0,0,0,0,0.214285714
"892",29,0,0,0,0,0,0,0,0,0,0,0.214285714
"893",30,0,0,0,0,0,0,0,0,0,0,2.071428571
"894",31,0,0,0,0,0,0,0,0,0,0,4.714285714
"895",32,0,0,0,0,0,0,0,0,0,0,0
"896",33,0,0,0,0,0,0,0,0,0,0,2.571428571
"897",34,0,0,0,0,0,0,0,0,0,0,0.142857143
"898",35,0,0,0,0,0,0,0,0,0,0,0.428571429
"899",36,0,0,0,0,0,0,0,0,0,0,1.214285714
"900",37,0,0,0,0,0,0,0,0,0,0,0.071428571
"901",38,0,0,0,0,0,0,0,1,0.001169591,1,0
"902",39,0,0,0,0,0,0,0,0,0,0,0.214285714
"903",40,0,0,0,0,0,0,0,0,0,0,0
"904",41,0,0,0,0,0,0,0,0,0,0,1.142857143
"905",42,0,0,0,0,0,0,0,4,0.004678363,4,1.071428571
"906",43,0,0,0,0,0,0,0,0,0,0,0.071428571
"907",44,0,0,0,0,0,0,0,0,0,0,0.357142857
"908",45,0,0,0,0,0,0,0,0,0,0,0
"909",46,0,0,0,0,0,0,0,0,0,0,6.928571429
"910",47,0,0,0,0,0,0,0,0,0,0,0.214285714
"911",48,0,0,0,0,0,0,0,0,0,0,0
"912",49,0,0,0,0,0,0,0,0,0,0,11.78571429
"913",50,0,0,0,0,0,0,0,0,0,0,0
"914",51,0,0,0,0,0,0,0,0,0,0,1.5
"915",52,0,0,0,0,0,0,0,0,0,0,0
"916",53,0,0,0,0,0,0,0,0,0,0,0.928571429
"917",54,0,0,0,0,0,0,0,0,0,0,0
"918",55,0,0,0,0,0,0,0,0,0,0,0.285714286
"919",56,0,0,0,0,0,0,0,0,0,0,0.5
"920",57,0,0,0,0,0,0,0,0,0,0,0.071428571
"921",58,0,0,0,0,0,0,0,0,0,0,16.5
"922",59,0,0,0,0,0,0,0,0,0,0,0.642857143
"923",60,0,0,0,0,0,0,0,0,0,0,1
"924",61,0,0,0,0,0,0,0,0,0,0,8.571428571
"925",62,0,0,0,0,0,0,0,0,0,0,0
"926",63,0,0,0,0,0,0,0,0,0,0,0
"927",64,0,0,0,0,0,0,0,0,0,0,0.142857143
"928",65,0,0,0,0,0,0,0,0,0,0,0
"929",66,0,0,0,0,0,0,0,0,0,0,4.5
"930",67,0,0,0,0,0,0,0,0,0,0,0
"931",68,0,0,0,0,0,0,0,0,0,0,0.071428571
"932",69,0,0,0,0,0,0,0,0,0,0,3.928571429
"933",70,0,0,0,0,0,0,0,0,0,0,9.928571429
"934",71,0,0,0,0,0,0,0,0,0,0,4.142857143
"935",72,0,0,0,0,0,0,0,0,0,0,1.5
"936",73,0,0,0,0,0,0,0,0,0,0,9.928571429
"937",74,0,0,0,0,0,0,0,0,0,0,4
"938",75,0,0,0,0,0,0,0,0,0,0,0
"939",76,0,0,0,0,0,0,0,0,0,0,0.785714286
"940",77,0,0,0,0,0,0,0,0,0,0,8
"941",78,0,0,0,0,0,0,0,0,0,0,0.357142857
"942",79,0,0,0,0,0,0,0,0,0,0,8.142857143
"943",80,0,0,0,0,0,0,0,0,0,0,6.857142857
"944",81,0,0,0,0,0,0,0,0,0,0,0.285714286
"945",82,0,0,0,0,0,0,0,0,0,0,0.571428571
"946",83,0,0,0,0,0,0,0,0,0,0,0.357142857
"947",84,0,0,0,0,0,0,0,0,0,0,1.071428571
"948",85,0,0,0,0,0,0,0,0,0,0,0.071428571
"949",86,0,0,0,0,0,0,0,0,0,0,1
"950",87,0,0,0,0,0,0,0,0,0,0,2.357142857
"951",88,0,0,0,0,0,0,0,0,0,0,0
"952",89,0,0,0,0,0,0,0,0,0,0,0.214285714
"953",90,0,0,0,0,0,0,0,0,0,0,4.214285714
"954",91,0,0,0,0,0,0,0,0,0,0,2
"955",92,0,0,0,0,0,0,0,0,0,0,0.642857143
"956",93,0,0,0,0,0,0,0,0,0,0,2.785714286
"957",94,0,0,0,0,0,0,0,0,0,0,5.857142857
"958",95,0,0,0,0,0,0,0,0,0,0,1.142857143
"959",201,0,0,0,0,0,0,0,2,0.002339181,2,12.5
"960",202,0,0,0,0,0,0,0,2,0.002339181,2,8.571428571
"961",1,0,0,0,0,0,0,0,0,0,0,1.285714286
"962",2,0,0,0,0,0,0,0,0,0,0,8
"963",3,0,0,0,0,0,0,0,0,0,0,3.357142857
"964",4,0,0,0,0,0,0,0,0,0,0,0.285714286
"965",5,0,0,0,0,0,0,0,0,0,0,8.357142857
"966",6,0,0,0,0,0,0,0,0,0,0,16.64285714
"967",7,0,0,0,0,0,0,0,0,0,0,0.142857143
"968",8,0,0,0,0,0,0,0,0,0,0,0.071428571
"969",9,0,0,0,0,0,0,0,0,0,0,0.214285714
"970",10,0,0,0,0,0,0,0,0,0,0,0
"971",11,0,0,0,0,0,0,0,0,0,0,1.428571429
"972",12,0,0,0,0,0,0,0,0,0,0,0
"973",13,0,0,0,0,0,0,0,0,0,0,2.857142857
"974",14,0,0,0,0,0,0,0,0,0,0,6.785714286
"975",15,0,0,0,0,0,0,0,0,0,0,0
"976",16,0,0,0,0,0,0,0,0,0,0,0.071428571
"977",17,0,0,0,0,0,0,0,0,0,0,3.714285714
"978",18,0,0,0,0,0,0,0,0,0,0,1.642857143
"979",19,0,0,0,0,0,0,0,0,0,0,0.357142857
"980",21,0,0,0,0,0,0,0,0,0,0,4.857142857
"981",22,0,0,0,0,0,0,0,0,0,0,0.428571429
"982",23,0,0,0,0,0,0,0,0,0,0,0
"983",24,0,0,0,0,0,0,0,0,0,0,0.071428571
"984",25,0,0,0,0,0,0,0,0,0,0,1.571428571
"985",26,0,0,0,0,0,0,0,0,0,0,0.285714286
"986",27,0,0,0,0,0,0,0,0,0,0,0
"987",28,0,0,0,0,0,0,0,0,0,0,0.5
"988",29,0,0,0,0,0,0,0,0,0,0,0.428571429
"989",30,0,0,0,0,0,0,0,0,0,0,2.071428571
"990",31,0,0,0,0,0,0,0,0,0,0,7.571428571
"991",32,0,0,0,0,0,0,0,0,0,0,0.071428571
"992",33,0,0,0,0,0,0,0,0,0,0,4.142857143
"993",34,0,0,0,0,0,0,0,0,0,0,0.214285714
"994",35,0,0,0,0,0,0,0,0,0,0,0.5
"995",36,0,0,0,0,0,0,0,0,0,0,2.571428571
"996",37,0,0,0,0,0,0,0,0,0,0,0.428571429
"997",38,0,0,0,0,0,0,0,0,0,0,0
